,,,,,,,,,*คำนวณ โดยหารจำนวนเดือนที่มียอดขาย,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Product Class,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,Oct 25- Mar 26,,,Total (Oct25-Mar26),,Q4Y25,,Q1Y26,,,12,13,14,15,16,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,,,,,,,,
,FlavorCode,Flavor Description,Flavor,Size,Category,Net Value 6M,GP%,GP amount,AVE QTY,AVE Amount,AVE QTY,AVE Amount,AVE QTY,AVE Amount,Class 2026 Mar,Class 2025 Feb,Class 2024 Jul,Class 2024 Feb,Class 2023 Jul,Class 2023 , FG (Days) , RM (% of Rolling next Month) , CTN/Batch , Minimum Production ," AVG
Act Batch  ", Batch size , Max batch/lot , MOQ require 4 batch (Ctn) , MOQ require 3 batch (Ctn) , MOQ require 2 batch (Ctn) ," CVM
MOQ
FG ", Remark , Supplier PKG , LT PKG , MOQ (PM) ชิ้น , Box/ ctn , MOQ (PM) ลัง ," Price/
pcs "," Shelf Life
PKG (M) "," CVM
MOQ
PKG ", FC ACC Y2025 ,,,,,,,
,1A5C5F00000,Broccoli--1000ml,Broccoli--1000ml,1000ml,VJ 100%,"2,651,073",-0.062,"-164,518","1,063","530,215",669,"335,706","1,326","659,887", OEM , OEM , OEM , OEM , OEM , OEM ,0,0%, -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   ,,,,,,,,
1A5J2A60000,1A5JCA60000,40% Orange Juice FS--180ml,40% Orange Juice FS--180ml,180ml,Cool 40%,"2,403,931",0.515,"1,238,480","2,564","400,655","2,585","400,664","2,542","400,646", OEM , OEM , OEM , OEM , OEM , OEM ,0,0%, -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   ,,,,,,,,
,0A5M207Z3B0,Coconut Cream alterative 200ml4Care,Coconut Cream alterative 200ml4Care,200ml,CEREAL BEVERAGE,"2,390,295",0.125,"297,784","1,815","478,059","1,904","501,774","1,756","462,249", OEM , OEM , OEM , OEM , OEM , OEM ,0,0%, -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   ,,,,,,,,
,0A5MC07Z3B0,OrganicRicedrinkVanilla--180ml,OrganicRicedrinkVanilla--180ml,180ml,CEREAL BEVERAGE,"2,330,326",0.066,"154,190",973,"388,388",651,"262,236","1,295","514,539", OEM , OEM , OEM , OEM , OEM , OEM ,0,0%, -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   ,,,,,,,,
,1A5A1230100,Apple and Grape Juice--110ml,Apple and Grape Juice--110ml,110ml,Super Kid,"1,985,508",0.175,"347,767","1,483","330,918","1,527","346,513","1,439","315,323", OEM , OEM , OEM , OEM , OEM , OEM ,0,0%, -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   ,,,,,,,,
,1A5A5400120,RedGrape--1000ml_PH,RedGrape--1000ml_PH,1000ml,FJ 100%,"1,720,385",-0.126,"-217,040","1,195","573,462", -   , -   ,"1,195","573,462", OEM , OEM , OEM , OEM , OEM , OEM ,0,0%, -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   ,,,,,,,,
,0A5MC15Z3B0,OrganicRiceBerrydrink--180ml,OrganicRiceBerrydrink--180ml,180ml,CEREAL BEVERAGE,"1,691,584",0.076,"129,291",840,"281,931",652,"218,857","1,029","345,005", OEM , OEM , OEM , OEM , OEM , OEM ,0,0%, -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   ,,,,,,,,
,1A5A5060100,Lychee with CoconutWater--1000ml,Lychee with CoconutWater--1000ml,1000ml,FJ 100%,"1,603,198",0.099,"158,117",477,"267,200",595,"337,200",359,"197,200", OEM , OEM , OEM , OEM , OEM , OEM ,0,0%, -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   ,,,,,,,,
,1A5A5T3Z100,SaiNamPhueng--1000ml Haruna,SaiNamPhueng--1000ml,1000ml,FJ 100%,"1,203,748",0.216,"259,455","1,549","1,203,748","1,549","1,203,748", -   , -   , OEM , OEM , OEM , OEM , OEM , OEM ,0,0%, -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   ,,,,,,,,
,1A5C4D2Z1A0,VEGE & Pineapple--750ml,VEGE & Pineapple--750ml,750ml,FJ 100%,"1,174,367",0.021,"24,935",709,"293,592","1,120","455,336",298,"131,848", OEM , OEM , OEM , OEM , OEM , OEM ,0,0%, -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   ,,,,,,,,
,0A5MC06Z3B0,OrganicRicedrinkNosugar--180ml,OrganicRicedrinkNosugar--180ml,180ml,CEREAL BEVERAGE,"1,160,051",0.091,"105,465",831,"232,010",629,"177,407","1,135","313,915", OEM , OEM , OEM , OEM , OEM , OEM ,0,0%, -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   ,,,,,,,,
,1A5P2030100,Coconut water 200ml,Coconut water--200ml,200ml,FJ 100%,"1,158,037",0.686,"794,937","1,161","231,607","1,256","254,310","1,019","197,553", OEM , OEM , OEM , OEM , OEM , OEM ,0,0%, -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   ,,,,,,,,
,1A5MC03Z3B0,CerealDrink less sugar--180ml,CerealDrink less sugar--180ml,180ml,CEREAL BEVERAGE,"1,151,842",0.086,"99,567","1,042","287,961",577,"159,494","1,507","416,427", OEM , OEM , OEM , OEM , OEM , OEM ,0,0%, -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   ,,,,,,,,
,1A5A101Z3A0,"91%Mixed Apple Carrot Lemon & DHA ,Nomi--110ml","91%Mixed Apple Carrot Lemon & DHA ,Nomi--110ml",110ml,Consumer product - Food,"1,088,792",0.406,"442,588","2,181","544,396","2,125","533,290","2,237","555,502", OEM , OEM , OEM , OEM , OEM , OEM ,0,0%, -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   ,,,,,,,,
,1A5AGQ00100,Shogun--500ml_KR,Shogun--500ml_KR,500ml,FJ 100%,"1,075,572",0.264,"283,791","1,152","358,524",336,"109,201","1,560","483,185", OEM , OEM , OEM , OEM , OEM , OEM ,0,0%, -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   ,,,,,,,,
,1A5MC05Z3B0,CerealDrink darkchoccolat--180ml,CerealDrink darkchoccolat--180ml,180ml,CEREAL BEVERAGE,"991,383",0.056,"55,088",704,"247,846",540,"191,300",869,"304,392", OEM , OEM , OEM , OEM , OEM , OEM ,0,0%, -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   ,,,,,,,,
,1A5CGF00110,Broccoli--500ml,Broccoli--500ml_SNG,500ml,VJ 100%,"942,925",0.191,"180,542","1,664","471,462","2,496","716,657",832,"226,268", OEM , OEM , OEM , OEM , OEM , OEM ,0,0%, -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   ,,,,,,,,
,1A5C2F00000,Broccoli--200ml,Broccoli--200ml,200ml,VJ 100%,"940,321",-0.042,"-39,315","1,417","313,440","1,195","270,980","1,528","334,671", OEM , OEM , OEM , OEM , OEM , OEM ,0,0%, -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   ,,,,,,,,
,1A5C4D1Z1A0,VEGE & Pom--750ml,VEGE & Pom--750ml,750ml,FJ 100%,"923,769",0.145,"134,046",772,"307,923",618,"242,411","1,080","438,947", OEM , OEM , OEM , OEM , OEM , OEM ,0,0%, -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   ,,,,,,,,
,1A5P511Z100,Coconut--1000ml,Coconut water--1000ml,1000ml,FJ 100%,"893,899",0.268,"239,987","1,536","446,949","1,536","456,829","1,536","437,070", OEM , OEM , OEM , OEM , OEM , OEM ,0,0%, -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   ,,,,,,,,
,1A5C4D0Z1A0,VEGE & Prune--750ml,VEGE & Prune--750ml,750ml,FJ 100%,"877,317",0.111,"96,980",706,"292,439",571,"232,138",977,"413,041", OEM , OEM , OEM , OEM , OEM , OEM ,0,0%, -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   ,,,,,,,,
,1A5A1T1Z101,Orange--125ml,Orange--125ml,125ml,FJ 100%,"835,493",0.043,"36,053",617,"167,099",555,"151,769",659,"177,318", OEM , OEM , OEM , OEM , OEM , OEM ,0,0%, -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   ,,,,,,,,
,1A5MC04Z3B0,CerealDrink blacksesame--180ml,CerealDrink blacksesame--180ml,180ml,CEREAL BEVERAGE,"734,367",0.046,"34,121",834,"244,789",607,"178,062","1,288","378,242", OEM , OEM , OEM , OEM , OEM , OEM ,0,0%, -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   ,,,,,,,,
,1A5C4D4Z1A0,VEGE & Broc--750ml,VEGE & Broc--750ml,750ml,VJ 100%,"658,728",0.129,"84,689",409,"164,682",546,"214,043",272,"115,321", OEM , OEM , OEM , OEM , OEM , OEM ,0,0%, -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   ,,,,,,,,
,1A5C2190100,AppleBeetroot Carrot--200ml,AppleBeetroot Carrot--200ml,200ml,FJ 100%,"594,054",0.065,"38,669",681,"148,514","1,339","291,780",462,"100,758", OEM , OEM , OEM , OEM , OEM , OEM ,0,0%, -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   ,,,,,,,,
,1A5MC02Z3B0,CerealDrink original--180ml,CerealDrink original--180ml,180ml,CEREAL BEVERAGE,"586,981",0.106,"61,946",688,"195,660",433,"123,141","1,198","340,699", OEM , OEM , OEM , OEM , OEM , OEM ,0,0%, -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   ,,,,,,,,
,1A5J101Z3C0,10%WhiteGrapeJuice plus Collagen--125ml,10%WhiteGrapeJuice plus Collagen--125ml,125ml,Consumer product - Food,"463,478",0, -   ,627,"463,478",627,"463,478", -   , -   , OEM , OEM , OEM , OEM , OEM , OEM ,0,0%, -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   ,,,,,,,,
,1A5A9T3Z100,SaiNamPhueng--200ml Haruna,SaiNamPhueng--200ml,200ml,FJ 100%,"386,948",0.303,"117,087",962,"386,948",962,"386,948", -   , -   , OEM , OEM , OEM , OEM , OEM , OEM ,0,0%, -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   ,,,,,,,,
,1A5A1T2Z101,White Grape--125ml,White Grape--125ml,125ml,FJ 100%,"314,383",0.31,"97,514",580,"157,192",578,"156,343",582,"158,041", OEM , OEM , OEM , OEM , OEM , OEM ,0,0%, -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   ,,,,,,,,
,1A5C1G30100,VegMixed--110ml,VegMixed--110ml,110ml,Super Kid,"293,126",0.278,"81,352",299,"73,281",333,"83,138",197,"43,713", OEM , OEM , OEM , OEM , OEM , OEM ,0,0%, -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   ,,,,,,,,
,1A5J520Z100,RoseDrink--1000ml,RoseDrink--1000ml,1000ml,FJ 100%,"290,010",0.16,"46,383",987,"290,010", -   , -   ,987,"290,010", OEM , OEM , OEM , OEM , OEM , OEM ,0,0%, -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   ,,,,,,,,
,1A5J5H00000,KiwiMix--1000ml,40%KiwiMix--1000ml,1000ml,Cool 40%,"235,941",0, -   ,304,"117,971",304,"117,971", -   , -   , OEM , OEM , OEM , OEM , OEM , Watching ,0,0%, -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   ,,,,,,,,
,1A5JG20Z100,RoseDrink--500ml,RoseDrink--500ml,500ml,FJ 100%,"187,605",0.791,"148,431",892,"187,605", -   , -   ,892,"187,605", OEM , OEM , OEM , OEM , OEM , OEM ,0,0%, -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   ,,,,,,,,
,0A5J101Z3C046,10%WhiteGrapeJuice plus Collagen--125ml,10%WhiteGrapeJuice plus Collagen--125ml,125ml,Consumer product - Food,"88,704",0, -   ,240,"88,704",240,"88,704", -   , -   , OEM , OEM , OEM , OEM , OEM , OEM ,0,0%, -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   ,,,,,,,,
,TA5Q002200000,Standard Slice In Heavy Syrup 108 oz.,Standard Slice In Heavy Syrup 108 oz.,0,Canned Fruit,"5,400",0.318,"1,715",5,"5,400", -   , -   ,5,"5,400", OEM , OEM , OEM , OEM , OEM , OEM ,0,0%, -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   ,,,,,,,,
,,,,,,"1,008,930,484",0,"409,713,345",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,0,40.60%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,"546,681,500",0,134640900,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,0,24.60%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
